,CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO,padded_csd
1773,2,M,M425,Leadership and Public Service High School,09-12,SPEC ED,ENGLISH,English 9,-,13.0,1.0,13.0,13.0,13.0,STARS,,02
1774,2,M,M425,Leadership and Public Service High School,09-12,SPEC ED,ENGLISH,English 10,-,14.0,1.0,14.0,14.0,14.0,STARS,,02
1775,2,M,M425,Leadership and Public Service High School,09-12,SPEC ED,MATH,Integrated Algebra,-,12.0,1.0,12.0,12.0,12.0,STARS,,02
1776,2,M,M425,Leadership and Public Service High School,09-12,SPEC ED,MATH,Geometry,-,15.0,1.0,15.0,15.0,15.0,STARS,,02
1777,2,M,M425,Leadership and Public Service High School,09-12,SPEC ED,SCIENCE,Earth Science,-,15.0,1.0,15.0,15.0,15.0,STARS,,02
1778,2,M,M425,Leadership and Public Service High School,09-12,SPEC ED,SCIENCE,Living Environment,-,14.0,1.0,14.0,14.0,14.0,STARS,,02
1779,2,M,M425,Leadership and Public Service High School,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,28.0,2.0,14.0,13.0,15.0,STARS,,02
1780,2,M,M425,Leadership and Public Service High School,,,,,,,,,,,,14.9,02
1781,2,M,M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,09,GEN ED,-,-,-,89.0,2.0,44.5,5.0,84.0,ATS,,02
1782,2,M,M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,09-12,GEN ED,ENGLISH,English 9,-,67.0,3.0,22.3,17.0,28.0,STARS,,02
1783,2,M,M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,09-12,GEN ED,ENGLISH,English 10,-,27.0,1.0,27.0,27.0,27.0,STARS,,02
1784,2,M,M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,09-12,GEN ED,MATH,Integrated Algebra,-,94.0,4.0,23.5,16.0,29.0,STARS,,02
1785,2,M,M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,09-12,GEN ED,SCIENCE,Living Environment,-,188.0,10.0,18.8,13.0,22.0,STARS,,02
1786,2,M,M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,94.0,4.0,23.5,10.0,29.0,STARS,,02
1787,2,M,M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,,,,,,,,,,,,10.8,02
1788,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,ENGLISH,English 9,-,78.0,5.0,15.6,12.0,22.0,STARS,,02
1789,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,ENGLISH,English 10,-,54.0,3.0,18.0,15.0,22.0,STARS,,02
1790,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,ENGLISH,English 11,-,55.0,2.0,27.5,26.0,29.0,STARS,,02
1791,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,ENGLISH,English 12,-,28.0,1.0,28.0,28.0,28.0,STARS,,02
1792,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,ENGLISH,Other English,-,48.0,3.0,16.0,12.0,22.0,STARS,,02
1793,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,MATH,Geometry,-,67.0,3.0,22.3,20.0,24.0,STARS,,02
1794,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,MATH,Math A,-,123.0,7.0,17.6,10.0,25.0,STARS,,02
1795,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,SCIENCE,Earth Science,-,46.0,3.0,15.3,10.0,24.0,STARS,,02
1796,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,SCIENCE,Living Environment,-,190.0,10.0,19.0,10.0,25.0,STARS,,02
1797,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,SCIENCE,Other Science,-,34.0,2.0,17.0,15.0,19.0,STARS,,02
1798,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,143.0,7.0,20.4,10.0,29.0,STARS,,02
1799,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,56.0,2.0,28.0,25.0,31.0,STARS,,02
1800,2,M,M429,Legacy School for Integrated Studies,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,57.0,4.0,14.3,10.0,21.0,STARS,,02
1801,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,ENGLISH,English 9,-,24.0,1.0,24.0,24.0,24.0,STARS,,02
1802,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,ENGLISH,English 10,-,23.0,1.0,23.0,23.0,23.0,STARS,,02
1803,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,ENGLISH,English 11,-,17.0,1.0,17.0,17.0,17.0,STARS,,02
1804,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,ENGLISH,English 12,-,30.0,1.0,30.0,30.0,30.0,STARS,,02
1805,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,MATH,Geometry,-,72.0,3.0,24.0,21.0,26.0,STARS,,02
1806,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,MATH,Math A,-,45.0,2.0,22.5,22.0,23.0,STARS,,02
1807,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,SCIENCE,Earth Science,-,19.0,1.0,19.0,19.0,19.0,STARS,,02
1808,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,SCIENCE,Other Science,-,28.0,1.0,28.0,28.0,28.0,STARS,,02
1809,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,24.0,1.0,24.0,24.0,24.0,STARS,,02
1810,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,SOCIAL STUDIES,US History & Government,-,24.0,1.0,24.0,24.0,24.0,STARS,,02
1811,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,SOCIAL STUDIES,Economics,-,65.0,2.0,32.5,31.0,34.0,STARS,,02
1812,2,M,M429,Legacy School for Integrated Studies,09-12,CTT,SOCIAL STUDIES,Other Social Studies,-,37.0,2.0,18.5,13.0,24.0,STARS,,02
1813,2,M,M429,Legacy School for Integrated Studies,09-12,SPEC ED,ENGLISH,English 9,-,8.0,1.0,8.0,8.0,8.0,STARS,,02
1814,2,M,M429,Legacy School for Integrated Studies,09-12,SPEC ED,ENGLISH,English 10,-,11.0,1.0,11.0,11.0,11.0,STARS,,02
1815,2,M,M429,Legacy School for Integrated Studies,09-12,SPEC ED,ENGLISH,English 11,-,6.0,1.0,6.0,6.0,6.0,STARS,,02
1816,2,M,M429,Legacy School for Integrated Studies,09-12,SPEC ED,ENGLISH,Other English,-,7.0,1.0,7.0,7.0,7.0,STARS,,02
1817,2,M,M429,Legacy School for Integrated Studies,09-12,SPEC ED,MATH,Integrated Algebra,-,9.0,1.0,9.0,9.0,9.0,STARS,,02
1818,2,M,M429,Legacy School for Integrated Studies,09-12,SPEC ED,SCIENCE,Living Environment,-,18.0,2.0,9.0,8.0,10.0,STARS,,02
1819,2,M,M429,Legacy School for Integrated Studies,09-12,SPEC ED,SCIENCE,Other Science,-,8.0,1.0,8.0,8.0,8.0,STARS,,02
1820,2,M,M429,Legacy School for Integrated Studies,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,20.0,2.0,10.0,9.0,11.0,STARS,,02
1821,2,M,M429,Legacy School for Integrated Studies,,,,,,,,,,,,12.2,02
1822,2,M,M432,MURRAY HILL ACADEMY,09,GEN ED,-,-,-,125.0,11.0,11.4,5.0,17.0,ATS,,02
1823,2,M,M432,MURRAY HILL ACADEMY,09-12,GEN ED,ENGLISH,English 9,-,113.0,6.0,18.8,12.0,26.0,STARS,,02
1824,2,M,M432,MURRAY HILL ACADEMY,09-12,GEN ED,MATH,Geometry,-,14.0,1.0,14.0,14.0,14.0,STARS,,02
1825,2,M,M432,MURRAY HILL ACADEMY,09-12,GEN ED,MATH,Math A,-,100.0,6.0,16.7,10.0,20.0,STARS,,02
1826,2,M,M432,MURRAY HILL ACADEMY,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,113.0,6.0,18.8,12.0,27.0,STARS,,02
1827,2,M,M432,MURRAY HILL ACADEMY,,,,,,,,,,,,11.8,02
1828,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09,GEN ED,-,-,-,104.0,3.0,34.7,10.0,83.0,ATS,,02
1829,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,GEN ED,ENGLISH,English 9,-,84.0,3.0,28.0,27.0,29.0,STARS,,02
1830,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,GEN ED,ENGLISH,Other English,-,84.0,3.0,28.0,27.0,29.0,STARS,,02
1831,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,GEN ED,MATH,Math B,-,84.0,3.0,28.0,27.0,29.0,STARS,,02
1832,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,GEN ED,SCIENCE,Other Science,-,84.0,3.0,28.0,27.0,29.0,STARS,,02
1833,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,84.0,3.0,28.0,27.0,29.0,STARS,,02
1834,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,CTT,ENGLISH,English 9,-,25.0,1.0,25.0,25.0,25.0,STARS,,02
1835,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,CTT,ENGLISH,Other English,-,24.0,1.0,24.0,24.0,24.0,STARS,,02
1836,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,CTT,MATH,Math B,-,25.0,1.0,25.0,25.0,25.0,STARS,,02
1837,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,CTT,SCIENCE,Other Science,-,16.0,1.0,16.0,16.0,16.0,STARS,,02
1838,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,25.0,1.0,25.0,25.0,25.0,STARS,,02
1839,2,M,M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,,,,,,,,,,,,11.1,02
1840,2,M,M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,09,GEN ED,-,-,-,101.0,4.0,25.3,24.0,27.0,ATS,,02
1841,2,M,M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,09-12,GEN ED,ENGLISH,English 9,-,98.0,4.0,24.5,23.0,26.0,STARS,,02
1842,2,M,M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,09-12,GEN ED,MATH,Integrated Algebra,-,98.0,4.0,24.5,23.0,26.0,STARS,,02
1843,2,M,M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,09-12,GEN ED,SCIENCE,Living Environment,-,98.0,4.0,24.5,23.0,26.0,STARS,,02
1844,6,M,M325,P.S. 325,05,GEN ED,-,-,-,47.0,2.0,23.5,18.0,29.0,ATS,,06
1845,2,M,M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,98.0,4.0,24.5,23.0,26.0,STARS,,02
1846,2,M,M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,,,,,,,,,,,,13.6,02
1847,2,M,M439,Manhattan Village Academy,09-12,GEN ED,ENGLISH,English 9,-,109.0,5.0,21.8,21.0,23.0,STARS,,02
1848,2,M,M439,Manhattan Village Academy,09-12,GEN ED,ENGLISH,English 10,-,103.0,4.0,25.8,25.0,26.0,STARS,,02
1849,2,M,M439,Manhattan Village Academy,09-12,GEN ED,ENGLISH,English 11,-,105.0,5.0,21.0,19.0,23.0,STARS,,02
1850,2,M,M439,Manhattan Village Academy,09-12,GEN ED,ENGLISH,English 12,-,89.0,5.0,17.8,16.0,21.0,STARS,,02
1851,2,M,M439,Manhattan Village Academy,09-12,GEN ED,ENGLISH,Other English,-,102.0,4.0,25.5,25.0,26.0,STARS,,02
1852,2,M,M439,Manhattan Village Academy,09-12,GEN ED,MATH,Integrated Algebra,-,220.0,10.0,22.0,21.0,23.0,STARS,,02
1853,2,M,M439,Manhattan Village Academy,09-12,GEN ED,MATH,Geometry,-,103.0,4.0,25.8,25.0,26.0,STARS,,02
1854,2,M,M439,Manhattan Village Academy,09-12,GEN ED,MATH,Trigonometry,-,207.0,10.0,20.7,17.0,25.0,STARS,,02
1855,2,M,M439,Manhattan Village Academy,09-12,GEN ED,MATH,Other Math,-,69.0,4.0,17.3,15.0,19.0,STARS,,02
1856,2,M,M439,Manhattan Village Academy,09-12,GEN ED,SCIENCE,Living Environment,-,103.0,4.0,25.8,25.0,26.0,STARS,,02
1857,2,M,M439,Manhattan Village Academy,09-12,GEN ED,SCIENCE,Chemistry,-,215.0,10.0,21.5,19.0,23.0,STARS,,02
1858,2,M,M439,Manhattan Village Academy,09-12,GEN ED,SCIENCE,Physics,-,89.0,5.0,17.8,13.0,22.0,STARS,,02
1859,2,M,M439,Manhattan Village Academy,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,211.0,9.0,23.4,21.0,26.0,STARS,,02
1860,2,M,M439,Manhattan Village Academy,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,130.0,6.0,21.7,19.0,25.0,STARS,,02
1861,2,M,M439,Manhattan Village Academy,09-12,GEN ED,SOCIAL STUDIES,Economics,-,64.0,4.0,16.0,13.0,18.0,STARS,,02
1862,2,M,M439,Manhattan Village Academy,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,71.0,4.0,17.8,15.0,24.0,STARS,,02
1863,2,M,M439,Manhattan Village Academy,09-12,CTT,ENGLISH,English 10,-,26.0,1.0,26.0,26.0,26.0,STARS,,02
1864,2,M,M439,Manhattan Village Academy,09-12,CTT,ENGLISH,Other English,-,26.0,1.0,26.0,26.0,26.0,STARS,,02
1865,2,M,M439,Manhattan Village Academy,09-12,CTT,MATH,Geometry,-,20.0,1.0,20.0,20.0,20.0,STARS,,02
1866,2,M,M439,Manhattan Village Academy,09-12,CTT,SCIENCE,Living Environment,-,26.0,1.0,26.0,26.0,26.0,STARS,,02
1867,2,M,M439,Manhattan Village Academy,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,26.0,1.0,26.0,26.0,26.0,STARS,,02
1868,2,M,M439,Manhattan Village Academy,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,19.0,1.0,19.0,19.0,19.0,STARS,,02
1869,2,M,M439,Manhattan Village Academy,,,,,,,,,,,,15.5,02
1870,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,ENGLISH,English 11,-,114.0,4.0,28.5,25.0,31.0,STARS,,02
1871,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,ENGLISH,English 12,-,165.0,6.0,27.5,12.0,34.0,STARS,,02
1872,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,ENGLISH,Other English,-,74.0,3.0,24.7,19.0,35.0,STARS,,02
1873,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,MATH,Integrated Algebra,-,57.0,2.0,28.5,25.0,32.0,STARS,,02
1874,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,MATH,Trigonometry,-,107.0,4.0,26.8,20.0,33.0,STARS,,02
1875,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,MATH,Other Math,-,21.0,1.0,21.0,21.0,21.0,STARS,,02
1876,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,SCIENCE,Living Environment,-,110.0,5.0,22.0,12.0,33.0,STARS,,02
1877,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,SCIENCE,Chemistry,-,85.0,3.0,28.3,25.0,31.0,STARS,,02
1878,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,SCIENCE,Other Science,-,197.0,7.0,28.1,23.0,33.0,STARS,,02
1879,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,130.0,5.0,26.0,20.0,32.0,STARS,,02
1880,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,348.0,12.0,29.0,16.0,33.0,STARS,,02
1881,2,M,M440,Bayard Rustin Educational Complex,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,62.0,3.0,20.7,19.0,22.0,STARS,,02
1882,2,M,M440,Bayard Rustin Educational Complex,09-12,CTT,ENGLISH,English 11,-,32.0,1.0,32.0,32.0,32.0,STARS,,02
1883,2,M,M440,Bayard Rustin Educational Complex,09-12,CTT,MATH,Geometry,-,34.0,1.0,34.0,34.0,34.0,STARS,,02
1884,2,M,M440,Bayard Rustin Educational Complex,09-12,CTT,SOCIAL STUDIES,US History & Government,-,28.0,1.0,28.0,28.0,28.0,STARS,,02
1885,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,ENGLISH,English 11,-,11.0,1.0,11.0,11.0,11.0,STARS,,02
1886,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,ENGLISH,English 12,-,11.0,1.0,11.0,11.0,11.0,STARS,,02
1887,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,ENGLISH,Other English,-,7.0,1.0,7.0,7.0,7.0,STARS,,02
1888,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,MATH,Geometry,-,12.0,1.0,12.0,12.0,12.0,STARS,,02
1889,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,SCIENCE,Earth Science,-,5.0,1.0,5.0,5.0,5.0,STARS,,02
1890,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,SCIENCE,Living Environment,-,6.0,1.0,6.0,6.0,6.0,STARS,,02
1891,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,SCIENCE,Other Science,-,15.0,1.0,15.0,15.0,15.0,STARS,,02
1892,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,7.0,1.0,7.0,7.0,7.0,STARS,,02
1893,2,M,M440,Bayard Rustin Educational Complex,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,19.0,2.0,9.5,9.0,10.0,STARS,,02
1894,2,M,M440,Bayard Rustin Educational Complex,,,,,,,,,,,,16.6,02
1895,2,M,M442,"Ballet Tech, NYC Public School for Dance",04,GEN ED,-,-,-,35.0,2.0,17.5,16.0,19.0,ATS,,02
1896,2,M,M442,"Ballet Tech, NYC Public School for Dance",05,GEN ED,-,-,-,43.0,2.0,21.5,21.0,22.0,ATS,,02
1897,2,M,M442,"Ballet Tech, NYC Public School for Dance",06,GEN ED,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,02
1898,2,M,M442,"Ballet Tech, NYC Public School for Dance",07,GEN ED,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,02
1899,2,M,M442,"Ballet Tech, NYC Public School for Dance",08,GEN ED,-,-,-,20.0,1.0,20.0,20.0,20.0,ATS,,02
1900,2,M,M442,"Ballet Tech, NYC Public School for Dance",MS Core,GEN ED,ENGLISH,MS English Core,-,194.0,9.0,21.6,20.0,23.0,STARS,,02
1901,2,M,M442,"Ballet Tech, NYC Public School for Dance",MS Core,GEN ED,MATH,MS Math Core,-,65.0,3.0,21.7,20.0,23.0,STARS,,02
1902,2,M,M442,"Ballet Tech, NYC Public School for Dance",MS Core,GEN ED,MATH,Math A,-,43.0,2.0,21.5,21.0,22.0,STARS,,02
1903,2,M,M442,"Ballet Tech, NYC Public School for Dance",MS Core,GEN ED,SCIENCE,MS Science Core,-,65.0,3.0,21.7,20.0,23.0,STARS,,02
1904,2,M,M442,"Ballet Tech, NYC Public School for Dance",MS Core,GEN ED,SCIENCE,Living Environment,-,43.0,2.0,21.5,21.0,22.0,STARS,,02
1905,2,M,M442,"Ballet Tech, NYC Public School for Dance",MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,65.0,3.0,21.7,20.0,23.0,STARS,,02
1906,2,M,M442,"Ballet Tech, NYC Public School for Dance",MS Core,GEN ED,SOCIAL STUDIES,Global History & Geography,-,43.0,2.0,21.5,21.0,22.0,STARS,,02
1907,2,M,M442,"Ballet Tech, NYC Public School for Dance",,,,,,,,,,,,18.5,02
1908,2,M,M449,Vanguard High School,MS Core,GEN ED,SCIENCE,Other Science,-,11.0,1.0,11.0,11.0,11.0,STARS,,02
1909,2,M,M449,Vanguard High School,09-12,GEN ED,ENGLISH,Other English,-,173.0,9.0,19.2,13.0,25.0,STARS,,02
1910,2,M,M449,Vanguard High School,09-12,GEN ED,MATH,Integrated Algebra,-,121.0,6.0,20.2,18.0,22.0,STARS,,02
1911,2,M,M449,Vanguard High School,09-12,GEN ED,MATH,Geometry,-,91.0,4.0,22.8,20.0,26.0,STARS,,02
1912,2,M,M449,Vanguard High School,09-12,GEN ED,MATH,Trigonometry,-,36.0,2.0,18.0,17.0,19.0,STARS,,02
1913,2,M,M449,Vanguard High School,09-12,GEN ED,MATH,Math A,-,79.0,4.0,19.8,14.0,23.0,STARS,,02
1914,2,M,M449,Vanguard High School,09-12,GEN ED,MATH,Other Math,-,34.0,3.0,11.3,10.0,13.0,STARS,,02
1915,2,M,M449,Vanguard High School,09-12,GEN ED,SCIENCE,Earth Science,-,22.0,1.0,22.0,22.0,22.0,STARS,,02
1916,2,M,M449,Vanguard High School,09-12,GEN ED,SCIENCE,Living Environment,-,88.0,4.0,22.0,17.0,25.0,STARS,,02
1917,2,M,M449,Vanguard High School,09-12,GEN ED,SCIENCE,Chemistry,-,22.0,1.0,22.0,22.0,22.0,STARS,,02
1918,2,M,M449,Vanguard High School,09-12,GEN ED,SCIENCE,Physics,-,46.0,2.0,23.0,22.0,24.0,STARS,,02
1919,2,M,M449,Vanguard High School,09-12,GEN ED,SCIENCE,Other Science,-,46.0,3.0,15.3,10.0,18.0,STARS,,02
1920,2,M,M449,Vanguard High School,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,15.0,1.0,15.0,15.0,15.0,STARS,,02
1921,2,M,M449,Vanguard High School,09-12,CTT,ENGLISH,Other English,-,81.0,4.0,20.3,18.0,22.0,STARS,,02
1922,2,M,M449,Vanguard High School,09-12,CTT,MATH,Integrated Algebra,-,23.0,1.0,23.0,23.0,23.0,STARS,,02
1923,2,M,M449,Vanguard High School,09-12,CTT,MATH,Geometry,-,24.0,1.0,24.0,24.0,24.0,STARS,,02
1924,2,M,M449,Vanguard High School,09-12,CTT,MATH,Math A,-,21.0,1.0,21.0,21.0,21.0,STARS,,02
1925,2,M,M449,Vanguard High School,09-12,CTT,SCIENCE,Living Environment,-,44.0,2.0,22.0,21.0,23.0,STARS,,02
1926,2,M,M449,Vanguard High School,09-12,CTT,SCIENCE,Chemistry,-,47.0,2.0,23.5,23.0,24.0,STARS,,02
1927,2,M,M449,Vanguard High School,09-12,CTT,SCIENCE,Other Science,-,42.0,2.0,21.0,21.0,21.0,STARS,,02
1928,2,M,M449,Vanguard High School,,,,,,,,,,,,12.9,02
1929,2,M,M459,Manhattan International High School,09-12,GEN ED,ENGLISH,English 9,-,128.0,6.0,21.3,18.0,23.0,STARS,,02
1930,2,M,M459,Manhattan International High School,09-12,GEN ED,ENGLISH,English 10,-,70.0,3.0,23.3,22.0,25.0,STARS,,02
1931,2,M,M459,Manhattan International High School,09-12,GEN ED,ENGLISH,English 11,-,66.0,3.0,22.0,21.0,23.0,STARS,,02
1932,2,M,M459,Manhattan International High School,09-12,GEN ED,ENGLISH,English 12,-,60.0,3.0,20.0,20.0,20.0,STARS,,02
1933,2,M,M459,Manhattan International High School,09-12,GEN ED,ENGLISH,Other English,-,272.0,14.0,19.4,11.0,23.0,STARS,,02
1934,2,M,M459,Manhattan International High School,09-12,GEN ED,MATH,Integrated Algebra,-,60.0,3.0,20.0,11.0,25.0,STARS,,02
1935,2,M,M459,Manhattan International High School,09-12,GEN ED,MATH,Geometry,-,59.0,3.0,19.7,18.0,23.0,STARS,,02
1936,2,M,M459,Manhattan International High School,09-12,GEN ED,MATH,Math A,-,196.0,11.0,17.8,10.0,21.0,STARS,,02
1937,2,M,M459,Manhattan International High School,09-12,GEN ED,MATH,Other Math,-,57.0,3.0,19.0,13.0,22.0,STARS,,02
1938,2,M,M459,Manhattan International High School,09-12,GEN ED,SCIENCE,Earth Science,-,84.0,5.0,16.8,16.0,18.0,STARS,,02
1939,2,M,M459,Manhattan International High School,09-12,GEN ED,SCIENCE,Living Environment,-,67.0,3.0,22.3,21.0,23.0,STARS,,02
1940,2,M,M459,Manhattan International High School,09-12,GEN ED,SCIENCE,Chemistry,-,69.0,3.0,23.0,22.0,25.0,STARS,,02
1941,2,M,M459,Manhattan International High School,09-12,GEN ED,SCIENCE,Physics,-,57.0,3.0,19.0,18.0,20.0,STARS,,02
1942,2,M,M459,Manhattan International High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,198.0,9.0,22.0,18.0,25.0,STARS,,02
1943,2,M,M459,Manhattan International High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,66.0,3.0,22.0,21.0,23.0,STARS,,02
1944,2,M,M459,Manhattan International High School,09-12,GEN ED,SOCIAL STUDIES,Economics,-,62.0,3.0,20.7,20.0,21.0,STARS,,02
1945,2,M,M459,Manhattan International High School,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,85.0,5.0,17.0,12.0,22.0,STARS,,02
1946,2,M,M459,Manhattan International High School,,,,,,,,,,,,15.1,02
1947,2,M,M460,Washington Irving High School,09-12,GEN ED,ENGLISH,English 9,-,137.0,7.0,19.6,12.0,25.0,STARS,,02
1948,2,M,M460,Washington Irving High School,09-12,GEN ED,ENGLISH,English 10,-,237.0,10.0,23.7,14.0,31.0,STARS,,02
1949,2,M,M460,Washington Irving High School,09-12,GEN ED,ENGLISH,English 11,-,265.0,11.0,24.1,14.0,31.0,STARS,,02
1950,2,M,M460,Washington Irving High School,09-12,GEN ED,ENGLISH,English 12,-,227.0,8.0,28.4,18.0,44.0,STARS,,02
1951,2,M,M460,Washington Irving High School,09-12,GEN ED,ENGLISH,Other English,-,511.0,23.0,22.2,12.0,31.0,STARS,,02
1952,2,M,M460,Washington Irving High School,09-12,GEN ED,MATH,Integrated Algebra,-,374.0,17.0,22.0,11.0,31.0,STARS,,02
1953,2,M,M460,Washington Irving High School,09-12,GEN ED,MATH,Geometry,-,330.0,12.0,27.5,16.0,34.0,STARS,,02
1954,2,M,M460,Washington Irving High School,09-12,GEN ED,MATH,Trigonometry,-,81.0,3.0,27.0,25.0,31.0,STARS,,02
1955,2,M,M460,Washington Irving High School,09-12,GEN ED,MATH,Other Math,-,13.0,1.0,13.0,13.0,13.0,STARS,,02
1956,2,M,M460,Washington Irving High School,09-12,GEN ED,SCIENCE,Living Environment,-,193.0,8.0,24.1,16.0,31.0,STARS,,02
1957,2,M,M460,Washington Irving High School,09-12,GEN ED,SCIENCE,Chemistry,-,188.0,6.0,31.3,30.0,33.0,STARS,,02
1958,2,M,M460,Washington Irving High School,09-12,GEN ED,SCIENCE,Physics,-,28.0,1.0,28.0,28.0,28.0,STARS,,02
